ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,P_TOTAL
21,Puebla,132,San Martín Texmelucan,31,San Miguel Lardizábal (Colonia Altamirano),-9826160,1918130,324
15,México,39,Ixtapaluca,83,Ejido el Capulín,-9852510,1918130,440
15,México,118,Zinacantepec,129,Colonia la Virgen,-9943340,1918130,562
15,México,7,Amanalco,5,El Capulín Primera Sección,-9957310,1918130,631
15,México,32,Donato Guerra,33,Cabecera de Indígenas Primer Cuartel,-10008320,1918130,2440
9,Distrito Federal,11,Tláhuac,1,Tláhuac,-9903150,1918150,305076
16,Michoacán de Ocampo,83,Tancítaro,60,El Zapote,-10213340,1918150,368
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,13,San Miguel Tlapéxcatl,-9659300,1918160,993
15,México,51,Lerma,69,Cristo Rey,-9927150,1918180,314
15,México,118,Zinacantepec,82,San Bartolo del Llano (San Isidro),-9949390,1918190,2348
15,México,5,Almoloya de Juárez,93,Besana Ancha,-9945530,1918200,651
16,Michoacán de Ocampo,46,Juárez,17,Rodeo,-10028160,1918200,559
14,Jalisco,43,La Huerta,92,El Rebalsito de Apazulco,-10453120,1918200,589
21,Puebla,143,San Salvador el Verde,11,San Lucas el Grande,-9828420,1918210,8546
4,Campeche,6,Hopelchén,26,Cancabchén,-8938040,1918220,514
30,Veracruz de Ignacio de la Llave,79,Ixhuacán de los Reyes,20,Tecpitla,-9701000,1918220,387
15,México,7,Amanalco,9,El Potrero,-9959360,1918220,1047
15,México,51,Lerma,21,San Miguel Ameyalco,-9927290,1918230,5387
29,Tlaxcala,13,Huamantla,47,NCP José María Morelos,-9749180,1918240,426
29,Tlaxcala,10,Chiautempan,13,San Pedro Xochiteotla,-9808240,1918240,2421
15,México,51,Lerma,53,La Montoya,-9927550,1918240,668
15,México,32,Donato Guerra,10,San Antonio Hidalgo (Ranchería de San Antonio),-10005420,1918240,673
16,Michoacán de Ocampo,82,Tacámbaro,28,Copitero,-10123160,1918240,615
21,Puebla,132,San Martín Texmelucan,65,La Loma,-9825140,1918250,404
15,México,5,Almoloya de Juárez,75,San Isidro (El Reservado),-9946440,1918250,2088
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,22,San Diego Xocoyucan,-9822220,1918260,3628
16,Michoacán de Ocampo,87,Taretan,10,Rancho Seco,-10157480,1918270,451
15,México,51,Lerma,15,Salazar,-9923150,1918280,1515
15,México,111,Villa de Allende,2,El Aventurero,-10013120,1918280,553
16,Michoacán de Ocampo,87,Taretan,9,La Purísima,-10153350,1918280,573
16,Michoacán de Ocampo,102,Uruapan,107,San Marcos,-10158390,1918290,401
6,Colima,10,Villa de Álvarez,15,Juluapan,-10349500,1918290,450
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,44,La Víbora,-9622190,1918300,405
21,Puebla,137,San Nicolás Buenos Aires,4,Emilio Portes Gil,-9730360,1918300,2985
9,Distrito Federal,12,Tlalpan,1,Tlalpan,-9913300,1918300,574577
15,México,32,Donato Guerra,1,Villa Donato Guerra,-10008320,1918300,980
15,México,111,Villa de Allende,63,Barrio de Santa Cruz,-10011510,1918310,1117
21,Puebla,58,Chilchotla,12,La Providencia,-9712140,1918320,771
29,Tlaxcala,18,Contla de Juan Cuamatzi,4,San José Aztatla,-9807460,1918330,2586
29,Tlaxcala,8,Cuapiaxtla,11,Plan de Ayala,-9744180,1918340,501
15,México,39,Ixtapaluca,64,Jorge Jiménez Cantú,-9850480,1918350,9475
14,Jalisco,49,Jilotlán de los Dolores,227,Rancho Nuevo (El Murciélago),-10242180,1918350,501
15,México,51,Lerma,78,Colonia Ojo de Agua,-9927210,1918360,403
9,Distrito Federal,11,Tláhuac,26,Santa Catarina Yecahuitzotl,-9857580,1918370,9563
16,Michoacán de Ocampo,99,Tuzantla,113,Soledad Grande,-10043160,1918370,299
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,32,Santa Justina Ecatepec,-9821180,1918390,4616
16,Michoacán de Ocampo,87,Taretan,2,Chupanguío,-10151570,1918390,315
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,11,Carretas,-9624200,1918400,337
14,Jalisco,27,Cuautitlán de García Barragán,106,Sehuaya,-10418110,1918400,422
29,Tlaxcala,13,Huamantla,1,Huamantla,-9755240,1918410,51996
16,Michoacán de Ocampo,82,Tacámbaro,69,La Piedra del Molino,-10126480,1918410,377
16,Michoacán de Ocampo,87,Taretan,15,Tomendán,-10151380,1918410,1291
15,México,51,Lerma,86,Colonia los Cedros,-9932280,1918420,3094
30,Veracruz de Ignacio de la Llave,24,Tlaltetela,8,Paso Limón,-9639580,1918430,354
15,México,5,Almoloya de Juárez,5,Cañada de Guadarrama,-9947260,1918430,1414
15,México,32,Donato Guerra,12,San Juan Xoconusco,-10015290,1918430,3022
29,Tlaxcala,33,Tlaxcala,12,San Gabriel Cuauhtla,-9813590,1918440,7912
15,México,51,Lerma,33,Santa Cruz Chignahuapan,-9928330,1918440,690
15,México,106,Toluca,84,San Pedro Totoltepec,-9934220,1918440,21076
29,Tlaxcala,33,Tlaxcala,18,La Trinidad Tepehitec,-9815240,1918450,2157
30,Veracruz de Ignacio de la Llave,24,Tlaltetela,4,Coetzala,-9641590,1918460,303
30,Veracruz de Ignacio de la Llave,24,Tlaltetela,1,Tlaltetela,-9654070,1918480,4528
29,Tlaxcala,18,Contla de Juan Cuamatzi,2,San Felipe Cuauhtenco,-9807190,1918480,2063
29,Tlaxcala,10,Chiautempan,1,Santa Ana Chiautempan,-9811330,1918500,48030
29,Tlaxcala,24,Panotla,1,Panotla,-9816020,1918500,7356
15,México,106,Toluca,218,Pueblo Nuevo,-9943100,1918500,475
16,Michoacán de Ocampo,46,Juárez,1,Benito Juárez,-10026000,1918510,3639
30,Veracruz de Ignacio de la Llave,16,La Antigua,5,José Ingenieros (San Vicente),-9619060,1918520,422
15,México,111,Villa de Allende,30,San Jerónimo Totoltepec,-10012110,1918530,1383
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,15,San Gabriel Popocatla,-9823210,1918540,1188
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,12,La Ceiba,-9622580,1918550,774
30,Veracruz de Ignacio de la Llave,134,Puente Nacional,10,El Crucero,-9631230,1918560,563
15,México,41,Ixtapan del Oro,11,Ejido de Miahuatlán,-10017190,1918560,781
15,México,5,Almoloya de Juárez,27,Poteje Sur,-9950570,1918570,2048
6,Colima,10,Villa de Álvarez,22,El Mixcuate,-10356040,1918570,303
15,México,39,Ixtapaluca,82,La Cañada,-9850080,1918590,300
15,México,39,Ixtapaluca,138,El Patronato del Maguey (Santa Rosa),-9851460,1918590,490
29,Tlaxcala,33,Tlaxcala,8,Ocotlán,-9813420,1919000,22248
29,Tlaxcala,33,Tlaxcala,1,Tlaxcala de Xicohténcatl,-9814190,1919000,14692
16,Michoacán de Ocampo,87,Taretan,4,La Florida,-10151570,1919000,535
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,12,San José Tlapéxcatl,-9659070,1919010,323
29,Tlaxcala,18,Contla de Juan Cuamatzi,3,Ixtlahuaca,-9808310,1919010,632
15,México,118,Zinacantepec,136,El Porvenir I,-9943440,1919010,1514
15,México,32,Donato Guerra,19,Barrio de Arriba de San Juan Xoconusco,-10016120,1919010,1216
16,Michoacán de Ocampo,46,Juárez,5,Cerro Colorado,-10027570,1919010,1091
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,15,Vaquería,-9657190,1919020,679
29,Tlaxcala,13,Huamantla,18,José María Morelos,-9758380,1919020,1227
16,Michoacán de Ocampo,87,Taretan,8,El Pino,-10148480,1919020,302
29,Tlaxcala,18,Contla de Juan Cuamatzi,7,La Luz [Barrio],-9806590,1919030,762
29,Tlaxcala,24,Panotla,7,San Jorge Tezoquipan,-9818470,1919040,4438
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,16,El Faisán,-9622330,1919050,402
9,Distrito Federal,4,Cuajimalpa de Morelos,10,Cruz Blanca,-9919240,1919060,581
16,Michoacán de Ocampo,83,Tancítaro,28,Los Fresnos,-10225120,1919060,720
29,Tlaxcala,36,Totolac,13,Zaragoza,-9815500,1919070,1548
15,México,39,Ixtapaluca,1,Ixtapaluca,-9852560,1919070,322271
15,México,114,Villa Victoria,48,Turcio Tercera Sección,-9956560,1919070,568
21,Puebla,134,San Matías Tlalancaleca,7,Palmillas,-9830290,1919080,828
29,Tlaxcala,33,Tlaxcala,13,San Hipólito Chimalpa,-9814450,1919090,2538
15,México,51,Lerma,79,Ejido de San Mateo Atarasquillo,-9928430,1919090,641
16,Michoacán de Ocampo,87,Taretan,12,Tahuejo,-10157330,1919090,640
15,México,37,Huixquilucan,43,La Cañada,-9922210,1919100,459
15,México,32,Donato Guerra,15,San Martín Obispo (San Martín San Pedro),-10004290,1919100,1483
30,Veracruz de Ignacio de la Llave,17,Apazapan,2,Agua Caliente,-9638430,1919120,517
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,3,Huehuetecpan,-9700030,1919120,507
15,México,39,Ixtapaluca,17,Zoquiapan,-9850570,1919130,1720
29,Tlaxcala,8,Cuapiaxtla,16,San Francisco Cuexcontzi,-9742400,1919140,1025
6,Colima,3,Comala,1,Comala,-10345370,1919150,9442
30,Veracruz de Ignacio de la Llave,17,Apazapan,1,Apazapan,-9643110,1919160,686
15,México,111,Villa de Allende,75,Barrio Chiquichuca,-10012460,1919170,1322
16,Michoacán de Ocampo,82,Tacámbaro,207,La Guardia,-10128250,1919170,330
16,Michoacán de Ocampo,79,Salvador Escalante,6,Camémbaro,-10139110,1919180,504
29,Tlaxcala,18,Contla de Juan Cuamatzi,6,Santa María Aquiáhuac,-9807440,1919190,541
15,México,51,Lerma,6,Cañada de Alferes,-9924580,1919190,390
30,Veracruz de Ignacio de la Llave,16,La Antigua,2,La Antigua,-9619170,1919200,988
15,México,51,Lerma,20,San Mateo Atarasquillo,-9927360,1919210,5273
30,Veracruz de Ignacio de la Llave,16,La Antigua,10,La Posta,-9619350,1919220,338
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,23,Coabosto,-9658090,1919220,492
15,México,106,Toluca,77,San Marcos Yachihuacaltepec,-9940460,1919220,5917
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,23,El Mango,-9623120,1919230,650
29,Tlaxcala,24,Panotla,25,Fraccionamiento la Virgen,-9816260,1919230,1518
15,México,39,Ixtapaluca,7,General Manuel Ávila Camacho,-9845380,1919230,3057
9,Distrito Federal,4,Cuajimalpa de Morelos,63,Santa Rosa,-9917470,1919230,518
15,México,106,Toluca,50,El Cerrillo Vista Hermosa,-9932330,1919230,8699
15,México,32,Donato Guerra,8,San Agustín de las Palmas (San Agustín),-10008570,1919230,3630
29,Tlaxcala,33,Tlaxcala,17,Santa María Ixtulco,-9812120,1919250,5293
6,Colima,3,Comala,23,Nogueras,-10344240,1919250,304
30,Veracruz de Ignacio de la Llave,134,Puente Nacional,1,Puente Nacional,-9629040,1919260,347
9,Distrito Federal,10,Álvaro Obregón,2,Cuauhtlamila,-9916190,1919260,326
29,Tlaxcala,36,Totolac,2,Acxotla del Río,-9814150,1919270,2455
29,Tlaxcala,36,Totolac,7,San Miguel Tlamahuco,-9814230,1919270,1010
9,Distrito Federal,11,Tláhuac,140,El Paraíso (Mecoxtla),-9858340,1919270,592
29,Tlaxcala,7,El Carmen Tequexquitla,1,Villa de El Carmen Tequexquitla,-9739210,1919280,14249
29,Tlaxcala,24,Panotla,30,Unidad Habitacional II,-9816520,1919280,569
15,México,5,Almoloya de Juárez,36,San Nicolás Amealco,-9952190,1919290,1069
16,Michoacán de Ocampo,79,Salvador Escalante,50,Paso del Muerto,-10136310,1919290,344
21,Puebla,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,-9829480,1919310,11076
15,México,32,Donato Guerra,14,Ranchería de San Martín Obispo,-10005240,1919310,892
29,Tlaxcala,36,Totolac,1,San Juan Totolac,-9815280,1919320,6989
16,Michoacán de Ocampo,83,Tancítaro,3,El Aguacate Poniente,-10226020,1919320,359
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,11,La Reforma,-9656170,1919330,577
29,Tlaxcala,8,Cuapiaxtla,10,Colonia Manuel Ávila Camacho,-9745000,1919330,308
15,México,106,Toluca,95,Tecaxic,-9942570,1919330,3177
15,México,5,Almoloya de Juárez,9,Arroyo Zarco,-9954410,1919330,755
15,México,5,Almoloya de Juárez,62,Barrio la Galera (La Galera),-9951040,1919340,576
14,Jalisco,65,Pihuamo,66,El Pozo Santo (Crucero del Tule),-10323100,1919340,901
23,Quintana Roo,2,Felipe Carrillo Puerto,131,Presidente Juárez,-8833420,1919350,1004
15,México,118,Zinacantepec,134,Conjunto Urbano la Loma I,-9943550,1919350,6192
15,México,5,Almoloya de Juárez,12,El Estanco,-9953060,1919350,806
14,Jalisco,27,Cuautitlán de García Barragán,31,Chacala,-10417010,1919350,1024
29,Tlaxcala,33,Tlaxcala,9,San Buenaventura Atempan,-9813190,1919360,2068
29,Tlaxcala,24,Panotla,10,Santa Cruz Techachalco,-9818030,1919360,2095
15,México,111,Villa de Allende,48,Mesas de San Jerónimo,-10012110,1919360,603
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,1,Villa Mariano Matamoros,-9822380,1919370,6527
15,México,51,Lerma,26,Santa María Atarasquillo,-9927370,1919370,13769
15,México,106,Toluca,79,San Mateo Otzacatipan,-9936180,1919370,22656
16,Michoacán de Ocampo,82,Tacámbaro,200,Puente de Ánimas,-10126230,1919380,322
30,Veracruz de Ignacio de la Llave,134,Puente Nacional,26,Paso Mariano,-9627390,1919390,388
29,Tlaxcala,26,Santa Cruz Tlaxcala,2,Guadalupe Tlachco,-9806370,1919390,3350
14,Jalisco,65,Pihuamo,73,San José del Tule,-10322340,1919400,386
15,México,5,Almoloya de Juárez,25,San Agustín Poteje Centro,-9949500,1919410,2184
16,Michoacán de Ocampo,79,Salvador Escalante,36,Istaro,-10145130,1919410,1567
16,Michoacán de Ocampo,83,Tancítaro,10,Araparícuaro (Aparícuaro),-10217020,1919410,630
6,Colima,5,Cuauhtémoc,1,Cuauhtémoc,-10336100,1919410,8602
15,México,106,Toluca,112,San Miguel Totoltepec,-9934220,1919420,5471
16,Michoacán de Ocampo,99,Tuzantla,80,El Olivo,-10036410,1919420,721
15,México,106,Toluca,71,San Francisco Totoltepec,-9933190,1919430,840
15,México,111,Villa de Allende,18,Sabana de la Peña (La Peña),-10002250,1919430,416
9,Distrito Federal,4,Cuajimalpa de Morelos,20,San Lorenzo Acopilco,-9919320,1919440,23037
29,Tlaxcala,36,Totolac,9,La Trinidad Chimalpa,-9814430,1919460,1193
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,19,San Antonio Tecóac,-9819390,1919470,875
15,México,32,Donato Guerra,2,Batán Chico,-10007540,1919470,475
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,30,Santa Cruz el Porvenir,-9820470,1919480,1368
16,Michoacán de Ocampo,46,Juárez,21,Zicata de Morelos (Zicata Grande de Morelos),-10023240,1919480,404
30,Veracruz de Ignacio de la Llave,24,Tlaltetela,23,Xotla,-9636370,1919490,354
29,Tlaxcala,36,Totolac,6,San Francisco Ocotelulco,-9814150,1919490,1982
29,Tlaxcala,24,Panotla,4,Jesús Acatitla,-9818230,1919500,943
29,Tlaxcala,15,Ixtacuixtla de Mariano Matamoros,20,San Antonio Tizostoc,-9820020,1919500,1977
15,México,51,Lerma,28,Santiago Analco,-9927060,1919500,3446
15,México,106,Toluca,167,Ejido de Nova (Barrio del Museo),-9941380,1919500,345
15,México,111,Villa de Allende,24,Sabana de Taborda 1ra. Sección,-10000110,1919510,780
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,20,La Lagunilla,-9658230,1919520,299
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,17,Casa Quemada,-9700590,1919520,565
29,Tlaxcala,2,Apetatitlán de Antonio Carvajal,1,Apetatitlán,-9811440,1919520,3872
21,Puebla,180,Tlahuapan,1,Santa Rita Tlahuapan,-9834540,1919520,8412
16,Michoacán de Ocampo,83,Tancítaro,46,Pareo,-10227020,1919520,1981
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,16,Xaliscuilo,-9657040,1919540,311
29,Tlaxcala,13,Huamantla,12,Colonia Cuauhtémoc,-9757550,1919540,1022
29,Tlaxcala,2,Apetatitlán de Antonio Carvajal,5,Tlatempan,-9812110,1919540,2837
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,17,Guayabal,-9625300,1919550,434
16,Michoacán de Ocampo,47,Jungapeo,41,La Mora,-10030420,1919550,846
15,México,39,Ixtapaluca,100,Puente del Tablón,-9851470,1919580,391
14,Jalisco,43,La Huerta,12,Arroyo Seco,-10456530,1919580,358
29,Tlaxcala,36,Totolac,3,La Candelaria Teotlalpan,-9813320,1919590,1585
29,Tlaxcala,18,Contla de Juan Cuamatzi,1,Contla,-9810040,1920000,27610
9,Distrito Federal,8,La Magdalena Contreras,1,La Magdalena Contreras,-9912500,1920000,238431
15,México,106,Toluca,177,La Planada (El Arenal),-9940370,1920000,1117
15,México,111,Villa de Allende,59,Sabana de San Jerónimo,-10001580,1920000,449
16,Michoacán de Ocampo,46,Juárez,6,Enandio,-10025480,1920000,645
6,Colima,5,Cuauhtémoc,14,Ocotillo,-10339020,1920000,571
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,1,Cosautlán de Carvajal,-9659270,1920020,4617
